"product_id","community_id"
"VGE1696013652233","9268"
"QQM1689771628089","49865"
"AUC1696596641897","9536"
"XJY0699998072085","9536"
"HAO6732274530078","29854"
"DIO7380741962496","2100"
"ZER1691168170253","9175"
"AUC3663556279626","25274"
"INS3663556436401","12602"
"AUC1695731342319","8150"
"ALO7734919820611","2100"
"AUC1696601464461","46259"
"XJY0699987651970","34620"
"AUC9999900596946","5914"
"YOS7734920529923","42480"
"HUR7848337283535","45933"
"EST1690256957035","42480"
"AUC3505159396327","24546"
"ZJC7053248859582","14101"
"OVO3763242500321","45933"
"PWS1685419566401","49865"
"RIL3732533370912","17620"
"YOS7004251884177","42927"
"FAF1694969010333","35448"
"PWS1688699581591","49865"
"AUC3701613715455","49338"
"HAO6723030201295","29854"
"YWE1687759021233","5662"
"KIM1689153182327","29854"
"AUC5744558542265","14680"
"VGE7369908644017","3466"
"PWS1688010382668","49865"
"VGE7369908615239","14680"
"ROK1685352243518","29854"
"DIO7298381350170","14101"
"WOV6054091090291","5662"
"AUC1692522125121","16966"
"FDI7848337349736","2100"
"ALO7385344935076","42480"
"YOS0966479783298","35839"
"ROK1685593873910","5662"
"AUC1696601539167","46259"
"FDI2007843093846","46512"
"QQM1700526461514","48303"
"AUC9002302924306","5662"
"WOV4811630279713","33972"
"VID1698820767802","32161"
"YOS0966479782260","35839"
"AUC2008572176688","34249"
"AUC7382550254809","35839"
"MEU2009892083106","12602"
"RIL3573213313870","39142"
"MEN8681875774351","32161"
"MER5071782201225","9536"
"AKO7456679661012","51931"
"MEU2008922381557","12602"
"MEU5452004060620","12602"
"PAR3560233813022","12602"
"INS0854136299513","46512"
"AUC1692862438860","16966"
"LIS1690372950620","5893"
"DUO7675439454712","49323"
"HAB3700746466463","41813"
"MIC5903614059677","19852"
"AUC2008231019516","11221"
"FYD1698259303289","42480"
"HUR1688773955347","17114"
"ZER7678955718405","30775"
"AUC9090731538904","17114"
"AUC5771148891298","41813"
"VEN3666471054514","45582"
"SOL3418171100318","23842"
"MEU5452004041544","12602"
"KEE1687853351157","42480"
"OVO8001770961180","17114"
"AUC3760002177892","41813"
"AUC7307162092649","17114"
"AUC9098432710124","14680"
"INS3663556243436","33866"
"AUC3772983509098","28513"
"ATY1698272704637","23104"
"FOR7061252053209","12602"
"LIS1693361050890","12945"
"BEL4251682215350","24315"
"ALEXCCDUNNR","23842"
"SAL7314626261305","43790"
"AUC5701270085494","14680"
"FDI1691792096725","11221"
"MIC5905389092729","39261"
"HAB1692058424232","12602"
"OVO8049829929972","17114"
"AUC9313053411831","41813"
"FOL0699975667747","35839"
"TMI1696338966750","48303"
"ZER1698568648826","17620"
"DIO1693932432170","35448"
"ZJC7063373443693","42480"
"QQM1688450384977","49865"
"AUC5010420848064","45933"
"ZJC1698052096377","45933"
"EME5904948692271","12602"
"VEN1692836240147","45582"
"ATY1686721365942","17620"
"MEU5452004045863","12602"
"VEN1693444174891","12602"
"OVO0616899289695","11221"
"OVO8313677820041","17114"
"VEN3666471039276","10283"
"AUC5698958396136","12602"
"FDI7689591134245","14101"
"AUC3701521813182","12602"
"BOB3701061710651","12945"
"DIO7380739070837","32161"
"MOB3701521800915","10283"
"WOV9054090331316","6893"
"EST7293950441198","14101"
"ZJC7434408570644","14101"
"DEL1687516458579","12602"
"MIN1698800058538","18298"
"ATY1699287217347","17620"
"INS3700732949765","45582"
"MIC5903614362722","12739"
"OMA7388441317882","3817"
"DRF1698309335656","30775"
"INS3663556351148","7057"
"MIC5903614403197","21378"
"FDI7388290729676","9268"
"YOS1696907097727","51931"
"AUC9362673897082","11221"
"WOV0794471438850","46512"
"NON1686565652877","23842"
"BAI3584179069862","12602"
"OVO8386176837537","17114"
"F51656","23842"
"AUC9489428731924","17114"
"VGE1694795742658","35448"
"AUC2008555054576","41813"
"BAI3584179077119","12602"
"AUC4267887809614","45933"
"AUC1694792587878","5662"
"AUC0742346984087","46512"
"EST1689008187792","30775"
"SKL2007922626361","32309"
"AUC1692521953722","16966"
"ITA1693353802515","25274"
"FAF7902195973035","3466"
"QII1691632673310","48303"
"AUC1686896108767","39142"
"MIC5903614343387","11489"
"MIC5903614744498","12739"
"MIC5903614042099","16648"
"FYD1698091604062","11221"
"AUC0732775254639","45933"
"VBE1692814251666","39142"
"INS3663556351544","7057"
"INS0854136003349","46512"
"AUC8092724927529","28513"
"AUC2008785982960","17114"
"EKS0653475167909","46512"
"ZJC1684997398209","14101"
"ZJC9788258463518","46512"
"AUC3663556293189","23845"
"AUC9489428964254","28434"
"FDI2007834410577","17114"
"HOM0096574617867","46512"
"AUC0788506343011","5662"
"FAM0755559370981","30827"
"AUC1695722248257","5662"
"QQM1684924912720","49865"
"MIC5903614646082","18732"
"AUC2008454684720","46512"
"AUC3701521805736","12602"
"OVO3447151519277","32161"
"AUC9459394730085","41813"
"FAF7848335423278","30775"
"EJL7658553208331","14680"
"VGE1699345734361","28513"
"AUC4696676884547","28513"
"SOL3418171000342","23842"
"OVO6436872712996","22208"
"HAO6773004140556","5662"
"AUC1695647083702","33972"
"OVO5413946460725","40959"
"AUC8720663656988","49540"
"ZER1690303986323","32309"
"EST1696360631284","23842"
"AMO6758569114648","9475"
"WOV1689834949172","34620"
"HUR2007841853381","11221"
"AUC8334826529929","45933"
"PWS1688538807438","49865"
"EST7687684127495","30775"
"ZER1697613614993","30775"
"ASH1688707696774","3466"
"WOV1689837522087","34620"
"VBE7406560669436","11221"
"DRF1696795595408","14101"
"AUC1696664466989","29515"
"AUC1695210554218","5662"
"VGE1696063488485","3466"
"YES7605723698096","49323"
"VGE1698115656997","18128"
"AUC3663556291468","35382"
"MXZ1692266664868","18298"
"ARA9386400047755","17114"
"AUC5453956274806","45933"
"VGE1696183659314","14101"
"AUC3254680063092","5662"
"AUC1699320955079","12602"
"MOT1689598238642","49865"
"QQM1692342541682","32161"
"AUC3372736379529","17114"
"MOT1686230135463","42480"
"ATY1687923634366","23104"
"AUC9362673591652","45582"
"KEX6708700958471","5662"
"YOS7066691238729","49323"
"MEN8683342766548","12602"
"AUC9489428925392","28434"
"ZER7678955779543","3466"
"AUC8436608012138","34249"
"AUC9362673591799","45582"
"CHA5600093390085","46512"
"A126224","12602"
"TEM6918039736439","5662"
"AUC1695663345390","46512"
"AUC7640179384421","45933"
"BOB3701061724818","12602"
"AUC2008448040266","17114"
"GEN9999900216561","7022"
"DIO1699461803033","43814"
"DIO7334123450828","3466"
"AUC4132127734653","14680"
"HAO6779723256806","29854"
"WOV1689837472467","34620"
"AUC1692521872594","16966"
"DRF1696629213458","3466"
"CIK7734919882602","9268"
"ZER1691690082955","30775"
"CUQ7626871199143","11221"
"AUC7690279873769","9268"
"VGE1696179754833","4505"
"AUC1695722401637","34620"
"HAO6777708489508","29854"
"EME1690265535535","12602"
"AUC3224221821993","28513"
"AUC9010551645095","17114"
"AUC1695667171887","9536"
"DRF7617411350025","14101"
"KEE1698181405919","14101"
"DRF1696518549185","32309"
"ARA9313053400002","11221"
"ATY7078494500170","9268"
"AUC3663556245539","5914"
"AUC9157908986026","14680"
"AUC1695647259556","8150"
"CUQ7048273768282","14101"
"HOM0099651694041","5662"
"PWS7314625727703","18298"
"AUC2009036086024","46512"
"ATY1686638779605","41813"
"FAF7703674647160","14101"
"AUC3021881763775","14680"
"YOS0888530279291","46512"
"WOV6033269493386","9536"
"YOS0966479781423","35839"
"HAO6746271472514","17765"
"AUC3700966481239","41813"
"MEN8683743023134","32309"
"QQM1689734572669","49865"
"OVO4377192497663","11221"
"PEG1690556434567","23763"
"ROK1686730208529","9536"
"AUC1696596687626","46259"
"AUC1696601929510","5662"
"QQM1689754382775","49865"
"AUC9399418468139","32309"
"AUC1696664848326","29515"
"HUR7848337280855","45933"
"AUC9586485005392","17114"
"AUC8195932044566","23842"
"TBE7442333436683","14680"
"BEL4260586356861","24315"
"ZJC7053248871591","14101"
"FYD7296592040965","14101"
"QQM1691658388081","41813"
"DIO1698091549387","43814"
"DIL8991083502807","46512"
"SOD1690956611189","46512"
"ATY1693961584439","22298"
"ZER1700574391806","30775"
"AUC9462129993983","46512"
"TOU1699471060646","32161"
"QQM1686626724268","42480"
"ATY1694392112684","9268"
"AUC3094814779679","33972"
"AUC7382550255530","34620"
"LIM7465767490977","18128"
"XJY0699908874938","9536"
"YWE9183423994284","46512"
"DIO7596637974485","14101"
"HAO6763855936620","31351"
"DIO7380738767486","14101"
"FAF1688987526597","14101"
"CON3700998510181","45582"
"AUC8710601672378","46512"
"ATY1696412314413","37562"
"DIO7380739432147","2100"
"VBE9313053470548","11221"
"AUC8059304271489","32161"
"AUC5600414105596","7022"
"OVO4851746603477","17114"
"ARA9451895660625","28513"
"FDI7654048908557","14101"
"LIS3701061714925","12945"
"AUC2008478915695","17114"
"AUC2008945184722","34249"
"EST1697872664893","32309"
"AUC0608597484519","33972"
"BEL4260586354508","24315"
"AUC8720663658449","49540"
"AUC8055865129191","45933"
"AUC7382526233562","34620"
"ACU8436552581681","17114"
"AUC3568655571698","17114"
"VEN3517920633883","10283"
"AUC3701521814349","12602"
"VEN1693527284358","12602"
"LIS3701061714697","12945"
"ZJC9372009499354","11221"
"AUC1692521834386","16966"
"INS3663556351216","7057"
"VID8720286712047","45391"
"BET9472646578624","45933"
"ITA3663556348612","5914"
"AUC6916260887265","32161"
"AUC3701613715639","49338"
"AUC4313232452308","28513"
"VEN3517920952663","10283"
"BAI3584179074088","12602"
"EME1697107489752","12602"
"AUC1687339946018","2525"
"OVO4377192433173","41813"
"INS0854136299742","46512"
"ACD3664944172086","32309"
"AUC2008298716489","17114"
"DIO1698890108403","43814"
"KEE1685705856966","30775"
"FYD7633903529168","51931"
"AUC1686385983644","46512"
"AUC3701521813724","12602"
"ZJC7686514929100","17114"
"AUC2008231007629","11221"
"LIS1696554126834","32309"
"AUC1686563461306","46512"
"ZJC7434408633271","14101"
"OMA7388441319459","3817"
"FINPYRYGRIS","23842"
"SAL1689653620039","43790"
"BES3701061726201","12945"
"COT3327480050309","45582"
"DRF1696190886851","32309"
"INS3663556103198","5914"
"ITA3663556328409","5914"
"AUC3701521813199","12602"
"GOT7339863953042","14101"
"FYD7053691079261","14680"
"HAO6769936207320","31351"
"VBE9375298642784","17114"
"MIC5903614642022","7680"
"AUC4217227156175","28513"
"AUC9088128330439","45933"
"RIL3573213299075","11221"
"YOS1699968938287","30775"
"AUC1688037742843","45582"
"ZER2007835255009","11221"
"AUC2008479158121","41813"
"HUR7848337272263","45933"
"ALEXCCDUNBG","23842"
"AUC9157908989669","14680"
"DIO7734921198364","32309"
"BAI3584179074828","45582"
"AKO7686515034490","32161"
"EBT2008039489825","32309"
"OMA7388441190355","3817"
"AUC9489428962434","28434"
"ATY1698919791649","23104"
"ITA3663556368443","25274"
"DRF1686720794184","14680"
"AUC1696680398740","5662"
"ITO6054091143751","6893"
"AUC7463146356968","28513"
"BES1698371049610","12945"
"AUC5353272658840","28513"
"QII1690398778300","9268"
"DEL4250809379838","32309"
"AUC9399438844685","11221"
"VEN1699580455005","12602"
"ATY1694650682881","9268"
"TMI7656193370647","11221"
"FDI7685589180515","17620"
"AUC9407345586298","11221"
"ZER1698348188935","30775"
"VGE1698907131985","14101"
"DIO1695715174296","32161"
"EST1689249561013","14101"
"AUC1695663325369","18128"
"DIO1698091812405","43814"
"AUC9046110509737","45933"
"MIC5903614962007","6228"
"AUC9055997830056","18298"
"AUC1694040276773","49540"
"GAR7436501419271","14101"
"EST1697495445523","42480"
"SUR7375280326687","14101"
"ANN9054090352069","46512"
"AUC9399443941355","5662"
"AUC4565947346834","17114"
"VEN3517920627509","10283"
"CIK7675439272903","18298"
"ADDEPLOBZRS","45582"
"AUC1686516687334","45582"
"AUC0748018534437","41813"
"SON1685948165760","48303"
"MOT1685089981783","11221"
"ASH1695789057668","11221"
"AUC3300318712518","28513"
"AUC6260250581078","46512"
"ENC4059438144196","45933"
"AUC3598999246150","45933"
"AUC1696596396782","24099"
"LVL2007959715144","11221"
"AUC3286609803748","17114"
"YOS1686033212317","9268"
"HOM5903814786847","32309"
"DRF1694702292395","35448"
"AUC7080284080069","45933"
"ATY1694650530539","9268"
"QQM1685416632029","49865"
"AUC7348455732491","28513"
"OVO5395856767203","45933"
"YOS0966479783496","35839"
"AUC2008460475145","17114"
"OVO8178312070416","45933"
"EJL9774257381700","40959"
"TMI1697748481106","18298"
"EBT2008039361183","45933"
"AUC2008498486373","41813"
"DIO1699497023861","32161"
"DRF1687686031551","11221"
"VID5700508400269","45391"
"DIO7298382260003","9268"
"YWE9183423938707","34620"
"AUC4023862511503","17114"
"HAO6749609176054","29854"
"LIS3701061721701","12945"
"VGE1698402564274","30775"
"FDI7063627295641","49323"
"COS1698723997113","17114"
"DIL1697236411659","40959"
"FDI7684927370274","41813"
"OVO4337699993815","17114"
"AUC1687339908493","2525"
"ITA3663556337784","25274"
"KIM1689142622348","29854"
"AUC4975931770048","20889"
"AUC9173981918884","5662"
"EST1698340686658","30775"
"INS2008559911127","18128"
"FDI7290577994816","2100"
"OVO5027770441340","45933"
"VGE1694803086150","35448"
"WOV9054090343388","33972"
"AUC1697500822574","46512"
"DRF1696365735125","14101"
"GAR7436501419486","51931"
"ATY1693258684075","11221"
"AUC1692521763932","16966"
"OMA1694383692697","18298"
"PWS1688703174735","49865"
"VGE7369908646561","3466"
"AUC3008789700064","23842"
"AUC1696664449746","29515"
"AUC1692521651523","16966"
"VID8720286633632","45391"
"HOM0029134824498","46512"
"VGE1696351392915","14680"
"ZJC7437971621393","14101"
"ROC0699917808986","33972"
"AUC4267887860820","45933"
"AUC1696596777641","24099"
"ATY1694126203186","14680"
"FDI1685809159328","48303"
"AUC0781159327698","46512"
"AUC3094814795358","9175"
"PWS1686047309472","49865"
"YWE9183412657350","18298"
"INS3663556350547","7057"
"AKO1698432651466","14101"
"AUC7463146357880","28513"
"AUC9362673764667","41813"
"YWE9063056430109","9536"
"AKO7867916837648","45933"
"HUR1688526140331","11221"
"AUC1696596918560","46259"
"VGE7457235526134","3466"
"AUC9386403402872","18298"
"AKO7731038714616","41813"
"KIM1689652357063","34620"
"DRF1695372538825","35448"
"ZJC7798818025225","14101"
"AUC1696679961582","46512"
"ROK1688201227012","9536"
"QQM1697024408095","41813"
"VID6726259284681","17114"
"AUC3094814778214","8150"
"FYD1695953312467","3466"
"SAL1689664069068","43790"
"SON9037855949407","18298"
"HAO6744282929928","9808"
"AUC8416089715889","46512"
"AUC3701613721517","45582"
"HAO6750502438477","5662"
"GOT1686711727386","46512"
"AUC1695667522884","9536"
"VGE7369908649746","3466"
"ZJC7437971960799","14101"
"ZER1698348025292","43814"
"TOU1697354667454","12602"
"KIM1689153837445","29854"
"AUC9157908985913","11221"
"DRF7078494267769","9268"
"HAO6769105159900","5662"
"EJL7798818652124","2100"
"AUC1696596835723","23013"
"ROK1685346346755","29854"
"AUC0751105472482","46512"
"PWS1687849905657","49865"
"AUC3094814787582","9175"
"AUC0798511923184","46512"
"ZER7678955689064","30775"
"LIM3676587715001","18128"
"QQM1687771066470","43790"
"QQM1691636034498","45933"
"VBE1696643865253","18298"
"AUC9588115768714","18298"
"AUC2008404875536","18128"
"AUC1694701795727","5662"
"AUC1696601499862","46259"
"HAO6750202954871","12022"
"HUR1694484093304","35448"
"VEN1692663062069","12602"
"ANCDCELINABLNR","12602"
"AUC8841222295438","5662"
"VEN1699489129686","10283"
"DRF1696954654467","44525"
"AUC1692915060484","49540"
"GAR7846614207465","14101"
"CUQ1696294474860","4505"
"BET1685234195581","14101"
"ATY1686632243881","37562"
"AUC3701521814714","12602"
"AUC9318859661220","28434"
"AUC2008069122839","41813"
"VID8718476002443","41813"
"VEN3666471001150","45582"
"AUC3663556283197","25274"
"OVO4002653900733","41813"
"AUC9999900445046","5914"
"RIL3573213298481","11221"
"RIL3573213298276","40959"
"AUC8179716680300","43814"
"AUC4694373641739","17114"
"HAO6755901654961","29854"
"AUC1687340096013","2525"
"AUC7419996700666","46512"
"AUC6829951803522","17114"
"AUC8223327603071","17114"
"AUC8466953710441","45933"
"AUC3760250731495","32161"
"AUC1695647235026","9536"
"HAO6741175079883","5662"
"AUC3663556280622","25274"
"AUC2009045456344","35779"
"BEL1697550082810","5662"
"BEL4260624119281","24315"
"AUC3663700009154","41813"
"BAI3584179067820","12602"
"ATM3560237597171","32161"
"AUC1695647307542","5290"
"OVO5403237029441","17114"
"AUC1692521791047","16966"
"AUC1695650899448","5662"
"AUC9090731288021","28513"
"AUC9419864507265","20889"
"ZUI8718548035379","32161"
"FAF7400446062243","30775"
"VID4097057987619","45933"
"PWS1687924614050","49865"
"DRF1685601706807","3466"
"INS3663556179926","5914"
"ATY1696689315979","23104"
"BAL7443551291238","17114"
"AUC3701115105310","44977"
"AUC9068346564960","41813"
"HAO6736921900672","5662"
"INS1695425342255","7057"
"SUR7314626105159","43790"
"AUC3663556284736","25274"
"DMO8052773576000","18128"
"DRF1696273276410","14101"
"FUN1692080493855","5662"
"DRF1698309658640","43814"
"CUQ7902195999479","3466"
"AUC2008348434837","17114"
"INS3663556443188","18922"
"MIC5903614643371","7680"
"AUC6911354506343","28513"
"OVO3723308621742","17114"
"AUC3476330898117","28513"
"AUC3748622478513","28513"
"AUC9489428924975","28434"
"DUO7053727508949","41813"
"SKL2007925944622","45582"
"MIC5905389092231","39261"
"MIC5903614343554","11489"
"AUC5010420848132","45933"
"BAI3584179077447","12602"
"AUC3115620499350","28513"
"AUC8718984072501","11221"
"OMA1694291217365","18298"
"ZJC1686653175006","39142"
"PEG5902326354650","23763"
"KIM1689063630233","46512"
"VBE1692837622567","42927"
"AUC3700966422829","12602"
"ZJC7411861168915","51931"
"AUC9328264972415","49323"
"RIL3573213298757","11221"
"FDI1698310220112","30775"
"AUC3663556279251","5914"
"KIM1689042751802","9536"
"BOB3701061707033","12945"
"KEE1688640816381","17620"
"PWS1687920257748","49865"
"MIC5903614387336","12739"
"MIC5903614186472","12739"
"AUC9489428977797","28434"
"PAR2008082521688","45582"
"AUC9090731538737","17114"
"RIL3573213299051","17114"
"ZER7633902771414","30775"
"VGE7078495439646","42480"
"AUC0732774485386","34620"
"DRF1696518235074","11221"
"VID0739879716186","41813"
"ATY1686725463611","14101"
"VEN3517920643493","45582"
"ATY1694119814827","32309"
"DOU3482731515812","5662"
"OMA7388441253722","3817"
"MIC5903614186793","12739"
"BEL4251682253918","24315"
"AUC1695727570745","8150"
"AUC1695713305079","9536"
"OVO8386176837322","17114"
"AKO7370392254187","42927"
"FDI1686249743319","14101"
"ATY1687686543544","3466"
"FDI2007815771949","41813"
"OVO4002653983118","17114"
"FDI1698354690729","11221"
"KIM1689147903577","29854"
"UNB2008274204252","9536"
"YES7605723698324","49323"
"FDI1686069519687","14101"
"ATY1693605072175","9268"
"BEL4260624114163","24315"
"ANN9054090341209","6893"
"GOT1700538197035","30775"
"AUC9464551103275","28434"
"AUC9317423090466","5662"
"FDI8130886222288","32309"
"AUC8052773000857","18128"
"ROK1685339870153","29854"
"OVO4208706803178","32161"
"MELISSACCRG","43814"
"9121EBG2","10283"
"DRF1695390361256","35448"
"AUC1687820298291","12602"
"AUC8716085346316","28513"
"OVO3548326909555","32161"
"SON7731038555004","17516"
"YWE8289240353493","6893"
"MEN8681875324044","12602"
"AUC1696664320301","24099"
"CHA5605944413012","9536"
"AUC8058265170848","5914"
"OVO4002653996712","41813"
"ARA9055993341198","11221"
"HAO1699478110623","35779"
"AUC9422759677981","28513"
"MIC5903614403166","21378"
"ATY1696578449659","23104"
"AUC9422759552158","11221"
"MIC5903614122586","6563"
"AUC9056571786554","28513"
"AUC9173981225197","32161"
"LVL2007959725815","32309"
"MXZ1692290455827","18298"
"AUC5292190111252","17114"
"MOB3701521801356","10283"
"ZJC7809355529449","14101"
"AKO7867917151651","32161"
"AUC3094814787629","9175"
"CUQ7048273862720","18298"
"ATY1697745119034","23104"
"QQM1689059921499","43790"
"DRF1696191101884","32309"
"HUR7442333542988","14680"
"ROK1685340140108","9808"
"AUC6004259761754","46512"
"AUC1695714112967","33972"
"AKO1696845794320","9268"
"SEL1696487882987","12602"
"EJL2008119538252","11221"
"ROK1685344880739","29854"
"DIO7380738752802","42480"
"BEL4251682270052","45933"
"YOS7697288353701","42927"
"DIO7798818075589","14101"
"HUR7848337276735","45933"
"AUC1695643118257","46512"
"AUC3021881763874","32309"
"AUC9068346791373","40959"
"ZJC7798817713086","14101"
"AUC3760162091137","28513"
"PWS1688554676101","40959"
"KEE1687120527718","4505"
"PWS1686809007568","49865"
"PWS1686209344052","49865"
"YOS0888530280877","46512"
"ATY7049254876705","23104"
"DEL4251919768277","12602"
"TMI1695952565749","9268"
"DRF1695372624233","35448"
"DRF1696438116538","32309"
"AUC6943706948211","12602"
"AZK2008808012940","46512"
"AUC6980641833936","34620"
"AUC1696596801836","46259"
"SON7733500894918","18298"
"YES7605723698614","49323"
"FYD7002976293687","30775"
"HAO6725293767174","1164"
"ATY1699102900136","41813"
"OVO7300777567151","45933"
"FAF7902195958780","3466"
"FDI7290578037703","2100"
"AUC8051836410541","42927"
"OVO4128518677937","17114"
"AUC1695718164240","5662"
"VID1695278106130","32161"
"ITA3663556432014","5914"
"AUC1695663643767","9536"
"YOS7771366145065","18298"
"WOV5712884120952","46512"
"DRF7048273019872","9268"
"SHI7430548814419","43790"
"AUC8445146087577","11221"
"MOT7314626368134","49865"
"AUC9185996493867","18298"
"AUC8102394028096","45933"
"AUC6980641713924","34620"
"AUC7501307310890","18298"
"SUR7314626094057","43790"
"AUC1687340022025","2525"
"KEE7053690598442","11221"
"AUC3094814788046","9175"
"VEN4894223079914","45582"
"HAO6780893952788","31351"
"AUC3700966459818","12602"
"AUC9010551502763","41813"
"MIC5903614960638","39261"
"VEN3517920870295","10283"
"MEN1691017972477","32161"
"BAI3584179071384","12602"
"AUC9362673897938","41813"
"HAO6750463815164","6893"
"OMA1697389211897","9475"
"AUC8681875520217","12602"
"VEN3666471016451","10283"
"LIS3701061717858","12945"
"AUC7419996701588","46512"
"AUC9359592651963","11221"
"ATY1685544761695","3466"
"ATY1686868971729","9268"
"AUC7010690051308","41813"
"COS1697613802797","17114"
"AUC2008303388441","11221"
"HOM1694085954389","45582"
"ZJC1697646997742","18298"
"AYY0713325730728","33972"
"ITA3663556355993","25274"
"HAO6757925799338","5662"
"INS0854136003684","46512"
"AUC1690361288127","39142"
"EJL9193101699219","17114"
"WOV9054090331323","6893"
"AUC9489428959595","40959"
"CFAMALIACCBL","23842"
"AUC7772818240581","28513"
"AUC3663556269139","28367"
"VEN3517920911387","12602"
"ZER1690271123728","41813"
"VID5454956374619","32161"
"ITA3663556366906","5914"
"AUC2008350673378","17114"
"EME5904948689547","12602"
"HOM3662970095874","45933"
"HOM1698805078091","32309"
"INS3663556129686","5914"
"AUC2007964449591","11221"
"FDI1695792287355","30775"
"AUC4696676884776","17114"
"AUC2008437596026","17114"
"AUC8720663657213","49540"
"VEN3517920968824","12602"
"DEL1687516488916","12602"
"INS3663556151922","25274"
"OVO7300777472653","32161"
"INS3700732979335","5914"
"AUC2008405376254","41813"
"DRF1696544562291","9268"
"CON3700998511454","45582"
"MIC5903614641766","7680"
"AUC7307162092670","17114"
"ATM3560239259138","32161"
"HUR2008015907480","32309"
"AUC5603276060997","17114"
"EJL1693414726530","45933"
"AUC4217227043055","28513"
"OVO4564979887858","32161"
"FIM0755559778688","17114"
"AUC2009393389257","46512"
"AUC9068346604789","17114"
"ZJC1686646746579","2100"
"AUC3663556276069","5914"
"AUC5799319423680","28513"
"AUC3700538221683","12602"
"ANN9054090372890","33972"
"LIS3701061719647","12945"
"CIK7400038673505","14101"
"AUC3701115105242","44977"
"OVO8313677818581","28513"
"YOS0966479781782","35839"
"LIS1694655457997","12602"
"AUC1696686091291","22298"
"AUC1694821665962","5662"
"LIS1693534683867","47753"
"AUC5902739613313","12602"
"QQM1688470530176","49865"
"AUC9157908991495","14680"
"AUC8720574927429","49540"
"MEN8683342939270","32161"
"DIO1693848575729","35448"
"AUC3130653920503","28434"
"AUC1690419188122","45933"
"ATY1686725022565","14101"
"AUC7893200987195","14680"
"AUC1695658070279","5662"
"KEE1685816098662","48303"
"SUR7388441641123","48303"
"QQM7299511196286","43790"
"ZJC7646490554840","14101"
"HOM5903814787004","12602"
"AUC8243985645640","28513"
"YOS7633903014121","42927"
"AUC3048092056311","23842"
"AUC1695376071046","5662"
"BES3701061722647","12945"
"DIO1698890143630","14101"
"AUC0789885717189","5662"
"ATY1687923612192","3466"
"VGE1698404136474","43814"
"AUC1696669314900","33972"
"AUC3476330898131","28513"
"VVI7370393202002","18298"
"DRF1688748795812","3466"
"AUC9098432703522","11221"
"HOM5903814784768","12602"
"FDI7654048851280","14101"
"AUC4091624960173","45933"
"VBE7066691097531","18298"
"YOS0881227452878","46512"
"QQM1689771644072","49865"
"ATY1699268225304","14680"
"AUC4507973806906","41813"
"AUC1696664248980","24099"
"QQM1695877616639","18298"
"AUC5903684164578","27790"
"FDI1688120168801","30775"
"INS2008367485025","46512"
"OMA1699166232757","18298"
"KEE1687106666342","42480"
"AUC6918702212949","45582"
"AUC0732775252536","45933"
"SAL1689227454380","43790"
"ATY1698272726338","23104"
"DIO7807120928169","3466"
"HAO6788332149355","29854"
"QII1689887562047","3466"
"HAO6785997984925","29854"
"AUC7463146342534","28513"
"AKO7867916999681","32161"
"HAO6709147371847","5662"
"EST1689266826353","14101"
"YOS1694446697365","17620"
"AUC0671875649870","34249"
"OMA7388441259731","3817"
"AKO1687913059721","9268"
"VEN3517920688197","41813"
"AUC3663556280134","33866"
"BEL4260624111766","24315"
"AUC9422759552608","17114"
"AUC2008572176473","34249"
"VGE1696019035034","40959"
"AUC2008013228631","17114"
"AUC5051060128147","28513"
"ZJC1686119683254","2100"
"AUC4091964652226","32161"
"DIO1689611042543","45933"
"HEV3700837612519","23842"
"EST1691093157056","30775"
"7630377913141","32309"
"DRF1698292756355","43814"
"ZJC7902196519072","17620"
"AUC1698158791819","33972"
"AUC1695663464597","9536"
"HAO6701246068574","31351"
"FYD7613813420540","11221"
"TMI2008174736952","11221"
"MIC5903614642695","7680"
"MOT7314626396069","41813"
"FAF7400446062229","30775"
"VID0733297277373","32161"
"DIO7380738344601","41813"
"OVO7300777515220","45933"
"FAF1694969100058","35448"
"ROK1685339361593","29854"
"AUC1695722251795","5662"
"KIM9459392515356","18298"
"FYD7002976343900","42480"
"AUC1695714121338","33972"
"WOV6054091093063","6893"
"AUC1698302499398","9536"
"OVO6257136848943","20098"
"AUC3663700006450","27790"
"QQM7430548956584","49865"
"SAL1691046806213","21600"
"ATM3560232593918","12602"
"KEE1698181643915","14101"
"VBE1694069398318","42927"
"AUC1696669721156","5662"
"AUC2008809231333","34620"
"HAO6747126574421","29854"
"SAL1696754283378","49865"
"AUC1696664250666","24099"
"AUC9394377772389","45933"
"FUN1692080358774","5662"
"AUC0738602891787","17620"
"HAO6777525698688","29854"
"EXB9171378162049","45933"
"AUC9313057262521","18298"
"MOT1686305852606","49865"
"AUC3701613718647","49338"
"AKO7731038757712","2100"
"AUC6980641833912","34620"
"AUC1696596867180","46259"
"INS3663556432120","25274"
"AUC2008561829458","34249"
"QQM1687340849418","9268"
"AUC1696601580749","46259"
"KIM1689651226408","9536"
"ZJC7063373230231","14101"
"QQM1688729461159","43790"
"AUC2008945185538","34249"
"AUC4091964640704","45933"
"HOM3584174444671","45582"
"MEU5902928951219","12602"
"AUC1687340092935","2525"
"ALEXCCDUNBL","23842"
"AUC1692521815565","16966"
"AUC8152001870754","14680"
"AUC3701521809512","10283"
"AUC4502384716356","28513"
"AUC9068346604963","17114"
"AUC1687339913578","2525"
"ZJC1684795872405","11221"
"AUC1696601817009","19425"
"VEN3666471015232","45582"
